County/Area,Claim Type,Month,Yr,Date,Claims,Last month claims,Last year claims,Month net change,Year net change,,,
ISLAND,Initial claims,2,2011,2/1/11,329,469,372,-140,-43,,,
JEFFERSON,Initial claims,2,2011,2/1/11,171,193,151,-22,20,,,
KING,Initial claims,2,2011,2/1/11,9744,12859,11854,-3115,-2110,,,
KITSAP,Initial claims,2,2011,2/1/11,1156,1536,1304,-380,-148,,,
KITTITAS,Initial claims,2,2011,2/1/11,220,367,270,-147,-50,,,
KLICKITAT,Initial claims,2,2011,2/1/11,116,213,169,-97,-53,,,
LEWIS,Initial claims,2,2011,2/1/11,932,953,741,-21,191,,,
LINCOLN,Initial claims,2,2011,2/1/11,43,78,48,-35,-5,,,
MASON,Initial claims,2,2011,2/1/11,524,553,470,-29,54,,,
OKANOGAN,Initial claims,2,2011,2/1/11,418,535,369,-117,49,,,
PACIFIC,Initial claims,2,2011,2/1/11,269,230,189,39,80,,,
PEND OREILLE,Initial claims,2,2011,2/1/11,78,110,104,-32,-26,,,
PIERCE,Initial claims,2,2011,2/1/11,5870,7626,6754,-1756,-884,,,
SAN JUAN,Initial claims,2,2011,2/1/11,84,146,81,-62,3,,,
SKAGIT,Initial claims,2,2011,2/1/11,1028,1298,1106,-270,-78,,,
SKAMANIA,Initial claims,2,2011,2/1/11,87,115,94,-28,-7,,,
SNOHOMISH,Initial claims,2,2011,2/1/11,5021,6257,5557,-1236,-536,,,
SPOKANE,Initial claims,2,2011,2/1/11,2875,4352,3414,-1477,-539,,,
STEVENS,Initial claims,2,2011,2/1/11,328,434,436,-106,-108,,,
THURSTON,Initial claims,2,2011,2/1/11,1612,1976,1592,-364,20,,,
WAHKIAKUM,Initial claims,2,2011,2/1/11,35,33,33,2,2,,,
WALLA WALLA,Initial claims,2,2011,2/1/11,231,391,241,-160,-10,,,
WHATCOM,Initial claims,2,2011,2/1/11,1311,1994,1578,-683,-267,,,
WHITMAN,Initial claims,2,2011,2/1/11,69,134,71,-65,-2,,,
YAKIMA,Initial claims,2,2011,2/1/11,2379,2821,2794,-442,-415,,,
WASHINGTON STATE,Initial claims,2,2011,2/1/11,45045,58646,49035,-13601,-3990,,,
WASHINGTON STATE,Continued claims,2,2011,2/1/11,116162,131021,156934,-14859,-40772,,,
ADAMS,Continued claims,3,2011,3/1/11,339,439,579,-100,-240,,,
ASOTIN,Continued claims,3,2011,3/1/11,173,186,242,-13,-69,,,
BENTON,Continued claims,3,2011,3/1/11,2433,2653,3038,-220,-605,,,
CHELAN,Continued claims,3,2011,3/1/11,1854,1925,2370,-71,-516,,,
CLALLAM,Continued claims,3,2011,3/1/11,1348,1334,1512,14,-164,,,
CLARK,Continued claims,3,2011,3/1/11,5268,5441,6904,-173,-1636,,,
COLUMBIA,Continued claims,3,2011,3/1/11,56,53,70,3,-14,,,
COWLITZ,Continued claims,3,2011,3/1/11,1796,1870,2603,-74,-807,,,
DOUGLAS,Continued claims,3,2011,3/1/11,892,925,1107,-33,-215,,,
FERRY,Continued claims,3,2011,3/1/11,170,166,207,4,-37,,,
FRANKLIN,Continued claims,3,2011,3/1/11,1455,1596,1686,-141,-231,,,
GARFIELD,Continued claims,3,2011,3/1/11,14,19,30,-5,-16,,,
GRANT,Continued claims,3,2011,3/1/11,1994,2156,2527,-162,-533,,,
GRAYS HARBOR,Continued claims,3,2011,3/1/11,1723,1797,2336,-74,-613,,,
ISLAND,Continued claims,3,2011,3/1/11,897,886,1218,11,-321,,,
JEFFERSON,Continued claims,3,2011,3/1/11,422,437,583,-15,-161,,,
KING,Continued claims,3,2011,3/1/11,27135,27595,39489,-460,-12354,,,
KITSAP,Continued claims,3,2011,3/1/11,3046,3107,4123,-61,-1077,,,
KITTITAS,Continued claims,3,2011,3/1/11,777,794,1051,-17,-274,,,
KLICKITAT,Continued claims,3,2011,3/1/11,391,393,452,-2,-61,,,
LEWIS,Continued claims,3,2011,3/1/11,1844,1903,2334,-59,-490,,,
LINCOLN,Continued claims,3,2011,3/1/11,167,180,181,-13,-14,,,
MASON,Continued claims,3,2011,3/1/11,1113,1246,1561,-133,-448,,,
OKANOGAN,Continued claims,3,2011,3/1/11,1200,1149,1462,51,-262,,,
PACIFIC,Continued claims,3,2011,3/1/11,455,487,606,-32,-151,,,
PEND OREILLE,Continued claims,3,2011,3/1/11,236,237,331,-1,-95,,,
PIERCE,Continued claims,3,2011,3/1/11,14937,15078,19913,-141,-4976,,,
SAN JUAN,Continued claims,3,2011,3/1/11,250,257,297,-7,-47,,,
SKAGIT,Continued claims,3,2011,3/1/11,2618,2654,3486,-36,-868,,,
SKAMANIA,Continued claims,3,2011,3/1/11,228,225,258,3,-30,,,
SNOHOMISH,Continued claims,3,2011,3/1/11,13110,13076,18455,34,-5345,,,
SPOKANE,Continued claims,3,2011,3/1/11,9052,9560,11878,-508,-2826,,,
STEVENS,Continued claims,3,2011,3/1/11,968,926,1237,42,-269,,,
THURSTON,Continued claims,3,2011,3/1/11,3894,3933,5045,-39,-1151,,,
WAHKIAKUM,Continued claims,3,2011,3/1/11,58,64,89,-6,-31,,,
WALLA WALLA,Continued claims,3,2011,3/1/11,727,715,901,12,-174,,,
WHATCOM,Continued claims,3,2011,3/1/11,3695,3834,4706,-139,-1011,,,
WHITMAN,Continued claims,3,2011,3/1/11,221,219,242,2,-21,,,
YAKIMA,Continued claims,3,2011,3/1/11,6414,6651,7854,-237,-1440,,,
ADAMS,Initial claims,3,2011,3/1/11,89,72,318,17,-229,,,
ASOTIN,Initial claims,3,2011,3/1/11,66,50,61,16,5,,,
BENTON,Initial claims,3,2011,3/1/11,1075,974,956,101,119,,,
CHELAN,Initial claims,3,2011,3/1/11,819,772,896,47,-77,,,
CLALLAM,Initial claims,3,2011,3/1/11,575,563,514,12,61,,,
CLARK,Initial claims,3,2011,3/1/11,2030,1979,2414,51,-384,,,
COLUMBIA,Initial claims,3,2011,3/1/11,21,17,20,4,1,,,
COWLITZ,Initial claims,3,2011,3/1/11,835,896,1113,-61,-278,,,
DOUGLAS,Initial claims,3,2011,3/1/11,359,327,438,32,-79,,,
FERRY,Initial claims,3,2011,3/1/11,53,35,54,18,-1,,,
FRANKLIN,Initial claims,3,2011,3/1/11,530,473,488,57,42,,,
GARFIELD,Initial claims,3,2011,3/1/11,6,5,3,1,3,,,
GRANT,Initial claims,3,2011,3/1/11,556,685,653,-129,-97,,,
GRAYS HARBOR,Initial claims,3,2011,3/1/11,689,817,841,-128,-152,,,
ISLAND,Initial claims,3,2011,3/1/11,403,329,443,74,-40,,,
JEFFERSON,Initial claims,3,2011,3/1/11,132,171,190,-39,-58,,,
KING,Initial claims,3,2011,3/1/11,10395,9744,12337,651,-1942,,,
KITSAP,Initial claims,3,2011,3/1/11,1244,1156,1544,88,-300,,,
KITTITAS,Initial claims,3,2011,3/1/11,263,220,277,43,-14,,,
KLICKITAT,Initial claims,3,2011,3/1/11,135,116,136,19,-1,,,
LEWIS,Initial claims,3,2011,3/1/11,720,932,847,-212,-127,,,
LINCOLN,Initial claims,3,2011,3/1/11,56,43,47,13,9,,,
MASON,Initial claims,3,2011,3/1/11,488,524,581,-36,-93,,,
OKANOGAN,Initial claims,3,2011,3/1/11,464,418,488,46,-24,,,
PACIFIC,Initial claims,3,2011,3/1/11,174,269,230,-95,-56,,,
PEND OREILLE,Initial claims,3,2011,3/1/11,95,78,109,17,-14,,,
PIERCE,Initial claims,3,2011,3/1/11,6064,5870,6608,194,-544,,,
SAN JUAN,Initial claims,3,2011,3/1/11,77,84,71,-7,6,,,
SKAGIT,Initial claims,3,2011,3/1/11,993,1028,1164,-35,-171,,,
SKAMANIA,Initial claims,3,2011,3/1/11,93,87,89,6,4,,,
SNOHOMISH,Initial claims,3,2011,3/1/11,5098,5021,5797,77,-699,,,
SPOKANE,Initial claims,3,2011,3/1/11,2936,2875,3569,61,-633,,,
STEVENS,Initial claims,3,2011,3/1/11,359,328,409,31,-50,,,
THURSTON,Initial claims,3,2011,3/1/11,1619,1612,1806,7,-187,,,
WAHKIAKUM,Initial claims,3,2011,3/1/11,30,35,33,-5,-3,,,
WALLA WALLA,Initial claims,3,2011,3/1/11,265,231,255,34,10,,,
WHATCOM,Initial claims,3,2011,3/1/11,1300,1311,1607,-11,-307,,,
WHITMAN,Initial claims,3,2011,3/1/11,86,69,82,17,4,,,
YAKIMA,Initial claims,3,2011,3/1/11,2790,2379,2925,411,-135,,,
WASHINGTON STATE,Initial claims,3,2011,3/1/11,46010,45045,52992,965,-6982,,,
WASHINGTON STATE,Continued claims,3,2011,3/1/11,113370,116162,152957,-2792,-39587,,,
ADAMS,Continued claims,4,2011,4/1/11,237,339,483,-102,-246,,,
ASOTIN,Continued claims,4,2011,4/1/11,157,173,198,-16,-41,,,
BENTON,Continued claims,4,2011,4/1/11,2282,2433,2661,-151,-379,,,
CHELAN,Continued claims,4,2011,4/1/11,1747,1854,2382,-107,-635,,,
CLALLAM,Continued claims,4,2011,4/1/11,1165,1348,1380,-183,-215,,,
CLARK,Continued claims,4,2011,4/1/11,5116,5268,6726,-152,-1610,,,
COLUMBIA,Continued claims,4,2011,4/1/11,42,56,51,-14,-9,,,
COWLITZ,Continued claims,4,2011,4/1/11,1655,1796,2346,-141,-691,,,
DOUGLAS,Continued claims,4,2011,4/1/11,822,892,1072,-70,-250,,,
FERRY,Continued claims,4,2011,4/1/11,140,170,191,-30,-51,,,
FRANKLIN,Continued claims,4,2011,4/1/11,1288,1455,1468,-167,-180,,,
GARFIELD,Continued claims,4,2011,4/1/11,12,14,20,-2,-8,,,
GRANT,Continued claims,4,2011,4/1/11,1532,1994,2093,-462,-561,,,
GRAYS HARBOR,Continued claims,4,2011,4/1/11,1459,1723,2271,-264,-812,,,
ISLAND,Continued claims,4,2011,4/1/11,919,897,1130,22,-211,,,
JEFFERSON,Continued claims,4,2011,4/1/11,361,422,539,-61,-178,,,
KING,Continued claims,4,2011,4/1/11,26150,27135,37258,-985,-11108,,,
KITSAP,Continued claims,4,2011,4/1/11,2910,3046,3923,-136,-1013,,,
KITTITAS,Continued claims,4,2011,4/1/11,663,777,913,-114,-250,,,
KLICKITAT,Continued claims,4,2011,4/1/11,369,391,403,-22,-34,,,
LEWIS,Continued claims,4,2011,4/1/11,1745,1844,2179,-99,-434,,,
LINCOLN,Continued claims,4,2011,4/1/11,136,167,167,-31,-31,,,
MASON,Continued claims,4,2011,4/1/11,992,1113,1303,-121,-311,,,
OKANOGAN,Continued claims,4,2011,4/1/11,1034,1200,1326,-166,-292,,,
PACIFIC,Continued claims,4,2011,4/1/11,438,455,576,-17,-138,,,
PEND OREILLE,Continued claims,4,2011,4/1/11,240,236,298,4,-58,,,
PIERCE,Continued claims,4,2011,4/1/11,14089,14937,18624,-848,-4535,,,
SAN JUAN,Continued claims,4,2011,4/1/11,214,250,250,-36,-36,,,
SKAGIT,Continued claims,4,2011,4/1/11,2280,2618,3128,-338,-848,,,
SKAMANIA,Continued claims,4,2011,4/1/11,204,228,239,-24,-35,,,
SNOHOMISH,Continued claims,4,2011,4/1/11,12276,13110,17163,-834,-4887,,,
SPOKANE,Continued claims,4,2011,4/1/11,7745,9052,10412,-1307,-2667,,,
STEVENS,Continued claims,4,2011,4/1/11,840,968,1103,-128,-263,,,
THURSTON,Continued claims,4,2011,4/1/11,3765,3894,4727,-129,-962,,,
WAHKIAKUM,Continued claims,4,2011,4/1/11,50,58,79,-8,-29,,,
WALLA WALLA,Continued claims,4,2011,4/1/11,595,727,730,-132,-135,,,
WHATCOM,Continued claims,4,2011,4/1/11,3158,3695,4254,-537,-1096,,,
WHITMAN,Continued claims,4,2011,4/1/11,171,221,207,-50,-36,,,
YAKIMA,Continued claims,4,2011,4/1/11,6006,6414,7427,-408,-1421,,,
ADAMS,Initial claims,4,2011,4/1/11,81,89,139,-8,-58,,,
ASOTIN,Initial claims,4,2011,4/1/11,44,66,64,-22,-20,,,
BENTON,Initial claims,4,2011,4/1/11,1073,1075,1056,-2,17,,,
CHELAN,Initial claims,4,2011,4/1/11,900,819,1029,81,-129,,,
CLALLAM,Initial claims,4,2011,4/1/11,490,575,454,-85,36,,,
CLARK,Initial claims,4,2011,4/1/11,2295,2030,2326,265,-31,,,
COLUMBIA,Initial claims,4,2011,4/1/11,17,21,19,-4,-2,,,
COWLITZ,Initial claims,4,2011,4/1/11,805,835,955,-30,-150,,,
DOUGLAS,Initial claims,4,2011,4/1/11,348,359,460,-11,-112,,,
FERRY,Initial claims,4,2011,4/1/11,41,53,45,-12,-4,,,
FRANKLIN,Initial claims,4,2011,4/1/11,560,530,514,30,46,,,
GARFIELD,Initial claims,4,2011,4/1/11,5,6,8,-1,-3,,,
GRANT,Initial claims,4,2011,4/1/11,623,556,694,67,-71,,,
GRAYS HARBOR,Initial claims,4,2011,4/1/11,680,689,718,-9,-38,,,
ISLAND,Initial claims,4,2011,4/1/11,392,403,377,-11,15,,,
JEFFERSON,Initial claims,4,2011,4/1/11,134,132,177,2,-43,,,
KING,Initial claims,4,2011,4/1/11,10298,10395,11892,-97,-1594,,,
KITSAP,Initial claims,4,2011,4/1/11,1184,1244,1363,-60,-179,,,
KITTITAS,Initial claims,4,2011,4/1/11,238,263,288,-25,-50,,,
KLICKITAT,Initial claims,4,2011,4/1/11,158,135,162,23,-4,,,
LEWIS,Initial claims,4,2011,4/1/11,819,720,751,99,68,,,
LINCOLN,Initial claims,4,2011,4/1/11,47,56,57,-9,-10,,,
MASON,Initial claims,4,2011,4/1/11,443,488,430,-45,13,,,
OKANOGAN,Initial claims,4,2011,4/1/11,424,464,358,-40,66,,,
PACIFIC,Initial claims,4,2011,4/1/11,223,174,238,49,-15,,,
PEND OREILLE,Initial claims,4,2011,4/1/11,101,95,105,6,-4,,,
PIERCE,Initial claims,4,2011,4/1/11,5872,6064,6183,-192,-311,,,
SAN JUAN,Initial claims,4,2011,4/1/11,63,77,66,-14,-3,,,
SKAGIT,Initial claims,4,2011,4/1/11,919,993,1068,-74,-149,,,
SKAMANIA,Initial claims,4,2011,4/1/11,91,93,80,-2,11,,,
SNOHOMISH,Initial claims,4,2011,4/1/11,4714,5098,5382,-384,-668,,,
SPOKANE,Initial claims,4,2011,4/1/11,2690,2936,3196,-246,-506,,,
STEVENS,Initial claims,4,2011,4/1/11,309,359,349,-50,-40,,,
THURSTON,Initial claims,4,2011,4/1/11,1636,1619,1632,17,4,,,
WAHKIAKUM,Initial claims,4,2011,4/1/11,27,30,34,-3,-7,,,
WALLA WALLA,Initial claims,4,2011,4/1/11,188,265,231,-77,-43,,,
WHATCOM,Initial claims,4,2011,4/1/11,1195,1300,1497,-105,-302,,,
WHITMAN,Initial claims,4,2011,4/1/11,66,86,82,-20,-16,,,
YAKIMA,Initial claims,4,2011,4/1/11,2808,2790,2920,18,-112,,,
WASHINGTON STATE,Initial claims,4,2011,4/1/11,45165,46010,50029,-845,-4864,,,
WASHINGTON STATE,Continued claims,4,2011,4/1/11,105002,113370,141696,-8368,-36694,,,
ADAMS,Continued claims,5,2011,5/1/11,189,237,260,-48,-71,,,
ASOTIN,Continued claims,5,2011,5/1/11,137,157,174,-20,-37,,,
BENTON,Continued claims,5,2011,5/1/11,2201,2282,2406,-81,-205,,,
CHELAN,Continued claims,5,2011,5/1/11,1785,1747,2364,38,-579,,,
CLALLAM,Continued claims,5,2011,5/1/11,1035,1165,1201,-130,-166,,,
CLARK,Continued claims,5,2011,5/1/11,4666,5116,6042,-450,-1376,,,
COLUMBIA,Continued claims,5,2011,5/1/11,35,42,47,-7,-12,,,
COWLITZ,Continued claims,5,2011,5/1/11,1547,1655,2175,-108,-628,,,
DOUGLAS,Continued claims,5,2011,5/1/11,773,822,1038,-49,-265,,,
FERRY,Continued claims,5,2011,5/1/11,115,140,160,-25,-45,,,
FRANKLIN,Continued claims,5,2011,5/1/11,1165,1288,1258,-123,-93,,,
GARFIELD,Continued claims,5,2011,5/1/11,11,12,17,-1,-6,,,
GRANT,Continued claims,5,2011,5/1/11,1510,1532,1886,-22,-376,,,
GRAYS HARBOR,Continued claims,5,2011,5/1/11,1512,1459,1996,53,-484,,,
ISLAND,Continued claims,5,2011,5/1/11,866,919,1051,-53,-185,,,
JEFFERSON,Continued claims,5,2011,5/1/11,349,361,483,-12,-134,,,
KING,Continued claims,5,2011,5/1/11,25849,26150,35042,-301,-9193,,,
KITSAP,Continued claims,5,2011,5/1/11,2888,2910,3665,-22,-777,,,
KITTITAS,Continued claims,5,2011,5/1/11,598,663,829,-65,-231,,,
KLICKITAT,Continued claims,5,2011,5/1/11,345,369,369,-24,-24,,,
LEWIS,Continued claims,5,2011,5/1/11,1702,1745,1897,-43,-195,,,
LINCOLN,Continued claims,5,2011,5/1/11,112,136,151,-24,-39,,,
MASON,Continued claims,5,2011,5/1/11,1007,992,1213,15,-206,,,
OKANOGAN,Continued claims,5,2011,5/1/11,806,1034,1135,-228,-329,,,
PACIFIC,Continued claims,5,2011,5/1/11,340,438,509,-98,-169,,,
PEND OREILLE,Continued claims,5,2011,5/1/11,200,240,215,-40,-15,,,
PIERCE,Continued claims,5,2011,5/1/11,13763,14089,17536,-326,-3773,,,
SAN JUAN,Continued claims,5,2011,5/1/11,179,214,189,-35,-10,,,
SKAGIT,Continued claims,5,2011,5/1/11,2182,2280,2847,-98,-665,,,
SKAMANIA,Continued claims,5,2011,5/1/11,194,204,194,-10,0,,,
SNOHOMISH,Continued claims,5,2011,5/1/11,11893,12276,16052,-383,-4159,,,
SPOKANE,Continued claims,5,2011,5/1/11,6677,7745,9192,-1068,-2515,,,
STEVENS,Continued claims,5,2011,5/1/11,707,840,866,-133,-159,,,
THURSTON,Continued claims,5,2011,5/1/11,3630,3765,4424,-135,-794,,,
WAHKIAKUM,Continued claims,5,2011,5/1/11,39,50,73,-11,-34,,,
WALLA WALLA,Continued claims,5,2011,5/1/11,572,595,633,-23,-61,,,
WHATCOM,Continued claims,5,2011,5/1/11,3002,3158,3821,-156,-819,,,
WHITMAN,Continued claims,5,2011,5/1/11,161,171,197,-10,-36,,,
YAKIMA,Continued claims,5,2011,5/1/11,5753,6006,6769,-253,-1016,,,
ADAMS,Initial claims,5,2011,5/1/11,107,81,112,26,-5,,,
ASOTIN,Initial claims,5,2011,5/1/11,67,44,65,23,2,,,
BENTON,Initial claims,5,2011,5/1/11,1033,1073,906,-40,127,,,
CHELAN,Initial claims,5,2011,5/1/11,932,900,942,32,-10,,,
CLALLAM,Initial claims,5,2011,5/1/11,416,490,434,-74,-18,,,
CLARK,Initial claims,5,2011,5/1/11,1862,2295,1958,-433,-96,,,
COLUMBIA,Initial claims,5,2011,5/1/11,13,17,18,-4,-5,,,
COWLITZ,Initial claims,5,2011,5/1/11,762,805,826,-43,-64,,,
DOUGLAS,Initial claims,5,2011,5/1/11,405,348,399,57,6,,,
FERRY,Initial claims,5,2011,5/1/11,35,41,38,-6,-3,,,
FRANKLIN,Initial claims,5,2011,5/1/11,572,560,473,12,99,,,
GARFIELD,Initial claims,5,2011,5/1/11,4,5,8,-1,-4,,,
GRANT,Initial claims,5,2011,5/1/11,848,623,604,225,244,,,
GRAYS HARBOR,Initial claims,5,2011,5/1/11,796,680,678,116,118,,,
ISLAND,Initial claims,5,2011,5/1/11,344,392,332,-48,12,,,
JEFFERSON,Initial claims,5,2011,5/1/11,119,134,138,-15,-19,,,
KING,Initial claims,5,2011,5/1/11,9361,10298,9975,-937,-614,,,
KITSAP,Initial claims,5,2011,5/1/11,1142,1184,1213,-42,-71,,,
KITTITAS,Initial claims,5,2011,5/1/11,243,238,241,5,2,,,
KLICKITAT,Initial claims,5,2011,5/1/11,183,158,158,25,25,,,
LEWIS,Initial claims,5,2011,5/1/11,799,819,659,-20,140,,,
LINCOLN,Initial claims,5,2011,5/1/11,43,47,53,-4,-10,,,
MASON,Initial claims,5,2011,5/1/11,465,443,465,22,0,,,
OKANOGAN,Initial claims,5,2011,5/1/11,345,424,362,-79,-17,,,
PACIFIC,Initial claims,5,2011,5/1/11,108,223,162,-115,-54,,,
PEND OREILLE,Initial claims,5,2011,5/1/11,90,101,69,-11,21,,,
PIERCE,Initial claims,5,2011,5/1/11,5447,5872,5715,-425,-268,,,
SAN JUAN,Initial claims,5,2011,5/1/11,56,63,50,-7,6,,,
SKAGIT,Initial claims,5,2011,5/1/11,986,919,998,67,-12,,,
SKAMANIA,Initial claims,5,2011,5/1/11,87,91,66,-4,21,,,
SNOHOMISH,Initial claims,5,2011,5/1/11,4639,4714,4806,-75,-167,,,
SPOKANE,Initial claims,5,2011,5/1/11,2570,2690,3005,-120,-435,,,
STEVENS,Initial claims,5,2011,5/1/11,258,309,299,-51,-41,,,
THURSTON,Initial claims,5,2011,5/1/11,1500,1636,1463,-136,37,,,
WAHKIAKUM,Initial claims,5,2011,5/1/11,17,27,31,-10,-14,,,
WALLA WALLA,Initial claims,5,2011,5/1/11,235,188,232,47,3,,,
WHATCOM,Initial claims,5,2011,5/1/11,1455,1195,1347,260,108,,,
WHITMAN,Initial claims,5,2011,5/1/11,75,66,94,9,-19,,,
YAKIMA,Initial claims,5,2011,5/1/11,2681,2808,2587,-127,94,,,
WASHINGTON STATE,Initial claims,5,2011,5/1/11,43486,45165,44781,-1679,-1295,,,
WASHINGTON STATE,Continued claims,5,2011,5/1/11,100490,105002,130376,-4512,-29886,,,
ADAMS,Continued claims,6,2011,6/1/11,157,189,272,-32,-115,,,
ASOTIN,Continued claims,6,2011,6/1/11,117,137,157,-20,-40,,,
BENTON,Continued claims,6,2011,6/1/11,2114,2201,2328,-87,-214,,,
CHELAN,Continued claims,6,2011,6/1/11,1649,1785,2103,-136,-454,,,
CLALLAM,Continued claims,6,2011,6/1/11,880,1035,1115,-155,-235,,,
CLARK,Continued claims,6,2011,6/1/11,4471,4666,5783,-195,-1312,,,
COLUMBIA,Continued claims,6,2011,6/1/11,35,35,42,0,-7,,,
COWLITZ,Continued claims,6,2011,6/1/11,1505,1547,2013,-42,-508,,,
DOUGLAS,Continued claims,6,2011,6/1/11,744,773,924,-29,-180,,,
FERRY,Continued claims,6,2011,6/1/11,91,115,130,-24,-39,,,
FRANKLIN,Continued claims,6,2011,6/1/11,1031,1165,1167,-134,-136,,,
GARFIELD,Continued claims,6,2011,6/1/11,10,11,16,-1,-6,,,
GRANT,Continued claims,6,2011,6/1/11,1297,1510,1647,-213,-350,,,
GRAYS HARBOR,Continued claims,6,2011,6/1/11,1504,1512,1789,-8,-285,,,
ISLAND,Continued claims,6,2011,6/1/11,769,866,923,-97,-154,,,
JEFFERSON,Continued claims,6,2011,6/1/11,313,349,434,-36,-121,,,
KING,Continued claims,6,2011,6/1/11,23758,25849,32417,-2091,-8659,,,
KITSAP,Continued claims,6,2011,6/1/11,2580,2888,3396,-308,-816,,,
KITTITAS,Continued claims,6,2011,6/1/11,542,598,672,-56,-130,,,
KLICKITAT,Continued claims,6,2011,6/1/11,317,345,334,-28,-17,,,
LEWIS,Continued claims,6,2011,6/1/11,1438,1702,1830,-264,-392,,,
LINCOLN,Continued claims,6,2011,6/1/11,91,112,128,-21,-37,,,
MASON,Continued claims,6,2011,6/1/11,808,1007,1121,-199,-313,,,
OKANOGAN,Continued claims,6,2011,6/1/11,764,806,991,-42,-227,,,
PACIFIC,Continued claims,6,2011,6/1/11,254,340,511,-86,-257,,,
PEND OREILLE,Continued claims,6,2011,6/1/11,182,200,208,-18,-26,,,
PIERCE,Continued claims,6,2011,6/1/11,12672,13763,15987,-1091,-3315,,,
SAN JUAN,Continued claims,6,2011,6/1/11,143,179,153,-36,-10,,,
SKAGIT,Continued claims,6,2011,6/1/11,1960,2182,2529,-222,-569,,,
SKAMANIA,Continued claims,6,2011,6/1/11,166,194,172,-28,-6,,,
SNOHOMISH,Continued claims,6,2011,6/1/11,10696,11893,14715,-1197,-4019,,,
SPOKANE,Continued claims,6,2011,6/1/11,5943,6677,8340,-734,-2397,,,
STEVENS,Continued claims,6,2011,6/1/11,595,707,824,-112,-229,,,
THURSTON,Continued claims,6,2011,6/1/11,3255,3630,4052,-375,-797,,,
WAHKIAKUM,Continued claims,6,2011,6/1/11,33,39,74,-6,-41,,,
WALLA WALLA,Continued claims,6,2011,6/1/11,522,572,607,-50,-85,,,
WHATCOM,Continued claims,6,2011,6/1/11,2915,3002,3596,-87,-681,,,
WHITMAN,Continued claims,6,2011,6/1/11,146,161,191,-15,-45,,,
YAKIMA,Continued claims,6,2011,6/1/11,5508,5753,6170,-245,-662,,,
ADAMS,Initial claims,6,2011,6/1/11,99,107,173,-8,-74,,,
ASOTIN,Initial claims,6,2011,6/1/11,50,67,74,-17,-24,,,
BENTON,Initial claims,6,2011,6/1/11,1201,1033,1259,168,-58,,,
CHELAN,Initial claims,6,2011,6/1/11,741,932,754,-191,-13,,,
CLALLAM,Initial claims,6,2011,6/1/11,523,416,596,107,-73,,,
CLARK,Initial claims,6,2011,6/1/11,2215,1862,2410,353,-195,,,
COLUMBIA,Initial claims,6,2011,6/1/11,13,13,19,0,-6,,,
COWLITZ,Initial claims,6,2011,6/1/11,888,762,1021,126,-133,,,
DOUGLAS,Initial claims,6,2011,6/1/11,333,405,324,-72,9,,,
FERRY,Initial claims,6,2011,6/1/11,46,35,43,11,3,,,
FRANKLIN,Initial claims,6,2011,6/1/11,614,572,667,42,-53,,,
GARFIELD,Initial claims,6,2011,6/1/11,5,4,12,1,-7,,,
GRANT,Initial claims,6,2011,6/1/11,799,848,697,-49,102,,,
GRAYS HARBOR,Initial claims,6,2011,6/1/11,648,796,717,-148,-69,,,
ISLAND,Initial claims,6,2011,6/1/11,352,344,365,8,-13,,,
JEFFERSON,Initial claims,6,2011,6/1/11,134,119,164,15,-30,,,
KING,Initial claims,6,2011,6/1/11,9393,9361,11250,32,-1857,,,
KITSAP,Initial claims,6,2011,6/1/11,1112,1142,1291,-30,-179,,,
KITTITAS,Initial claims,6,2011,6/1/11,250,243,204,7,46,,,
KLICKITAT,Initial claims,6,2011,6/1/11,149,183,116,-34,33,,,
LEWIS,Initial claims,6,2011,6/1/11,736,799,980,-63,-244,,,
LINCOLN,Initial claims,6,2011,6/1/11,28,43,45,-15,-17,,,
MASON,Initial claims,6,2011,6/1/11,331,465,454,-134,-123,,,
OKANOGAN,Initial claims,6,2011,6/1/11,381,345,359,36,22,,,
PACIFIC,Initial claims,6,2011,6/1/11,114,108,251,6,-137,,,
PEND OREILLE,Initial claims,6,2011,6/1/11,83,90,114,-7,-31,,,
PIERCE,Initial claims,6,2011,6/1/11,5393,5447,6008,-54,-615,,,
SAN JUAN,Initial claims,6,2011,6/1/11,51,56,44,-5,7,,,
SKAGIT,Initial claims,6,2011,6/1/11,865,986,979,-121,-114,,,
SKAMANIA,Initial claims,6,2011,6/1/11,70,87,66,-17,4,,,
SNOHOMISH,Initial claims,6,2011,6/1/11,4399,4639,5154,-240,-755,,,
SPOKANE,Initial claims,6,2011,6/1/11,2816,2570,3446,246,-630,,,
STEVENS,Initial claims,6,2011,6/1/11,287,258,421,29,-134,,,
THURSTON,Initial claims,6,2011,6/1/11,1357,1500,1638,-143,-281,,,
WAHKIAKUM,Initial claims,6,2011,6/1/11,23,17,35,6,-12,,,
WALLA WALLA,Initial claims,6,2011,6/1/11,191,235,268,-44,-77,,,
WHATCOM,Initial claims,6,2011,6/1/11,1236,1455,1433,-219,-197,,,
WHITMAN,Initial claims,6,2011,6/1/11,77,75,96,2,-19,,,
YAKIMA,Initial claims,6,2011,6/1/11,2534,2681,2687,-147,-153,,,
WASHINGTON STATE,Initial claims,6,2011,6/1/11,42944,43486,49441,-542,-6497,,,
WASHINGTON STATE,Continued claims,6,2011,6/1/11,91974,100490,119860,-8516,-27886,,,
ADAMS,Continued claims,7,2011,7/1/11,263,157,340,106,-77,,,
